user_id,recency,frequency,monetary,last_trip_time,rfm_score,segments
R07770,17,19,330.51,2025-04-11,9,Regular Commuters
R07771,32,23,393.99,2025-03-27,10,Regular Commuters
R07772,33,20,303.76,2025-03-26,7,Occasional Riders
R07773,71,14,205.37,2025-02-16,3,At Risk Users
R07774,14,19,354.57,2025-04-14,9,Regular Commuters
R07775,16,23,292.39,2025-04-12,10,Regular Commuters
R07776,3,13,186.34,2025-04-25,7,Occasional Riders
R07777,24,12,183.36,2025-04-04,4,At Risk Users
R07778,8,26,462.96,2025-04-20,14,High‑Value Loyalists
R07779,2,21,313.98,2025-04-26,11,Regular Commuters
R07780,9,22,339.69,2025-04-19,12,High‑Value Loyalists
R07781,37,24,387.15999999999997,2025-03-22,10,Regular Commuters
R07782,3,23,341.97,2025-04-25,13,High‑Value Loyalists
R07783,3,23,372.1,2025-04-25,14,High‑Value Loyalists
R07784,19,14,197.41,2025-04-09,4,At Risk Users
R07785,32,15,220.53,2025-03-27,3,At Risk Users
R07786,21,16,288.2,2025-04-07,6,Occasional Riders
R07787,24,18,238.04,2025-04-04,5,At Risk Users
R07788,79,15,247.76,2025-02-08,4,At Risk Users
R07789,16,14,208.95000000000002,2025-04-12,5,At Risk Users
R07790,11,17,271.59,2025-04-17,7,Occasional Riders
R07791,12,17,246.15,2025-04-16,7,Occasional Riders
R07792,7,23,369.87,2025-04-21,12,High‑Value Loyalists
R07793,6,23,345.77,2025-04-22,12,High‑Value Loyalists
R07794,29,17,235.92000000000002,2025-03-30,5,At Risk Users
R07795,30,13,188.58,2025-03-29,4,At Risk Users
R07796,55,23,349.57,2025-03-04,9,Regular Commuters
R07797,10,18,304.33,2025-04-18,9,Regular Commuters
R07798,3,23,325.65999999999997,2025-04-25,13,High‑Value Loyalists
R07799,57,15,213.37,2025-03-02,3,At Risk Users
R07800,18,23,389.08,2025-04-10,12,High‑Value Loyalists
R07801,31,23,294.29,2025-03-28,8,Occasional Riders
R07802,12,18,316.97,2025-04-16,8,Occasional Riders
R07803,2,23,356.18,2025-04-26,13,High‑Value Loyalists
R07804,4,19,289.65,2025-04-24,10,Regular Commuters
R07805,10,24,403.25,2025-04-18,13,High‑Value Loyalists
R07806,13,17,254.35,2025-04-15,7,Occasional Riders
R07807,10,27,387.22,2025-04-18,14,High‑Value Loyalists
R07808,22,20,295.53000000000003,2025-04-06,8,Occasional Riders
R07809,13,19,300.81,2025-04-15,8,Occasional Riders
R07810,37,20,323.75,2025-03-22,8,Occasional Riders
R07811,53,12,185.92000000000002,2025-03-06,3,At Risk Users
R07812,7,14,217.59,2025-04-21,6,Occasional Riders
R07813,62,24,333.08,2025-02-25,9,Regular Commuters
R07814,40,22,324.08,2025-03-19,9,Regular Commuters
R07815,4,19,284.84,2025-04-24,9,Regular Commuters
R07816,2,33,503.87,2025-04-26,15,High‑Value Loyalists
R07817,3,24,352.11,2025-04-25,13,High‑Value Loyalists
R07818,6,28,427.4,2025-04-22,14,High‑Value Loyalists
R07819,2,22,352.52,2025-04-26,13,High‑Value Loyalists
R07820,39,16,287.61,2025-03-20,5,At Risk Users
R07821,39,24,360.24,2025-03-20,9,Regular Commuters
R07822,18,23,377.34000000000003,2025-04-10,12,High‑Value Loyalists
R07823,31,23,322.89,2025-03-28,8,Occasional Riders
R07824,12,16,259.11,2025-04-16,6,Occasional Riders
R07825,43,21,306.09000000000003,2025-03-16,7,Occasional Riders
R07826,47,21,335.61,2025-03-12,8,Occasional Riders
R07827,16,17,276.87,2025-04-12,7,Occasional Riders
R07828,39,16,251.77,2025-03-20,4,At Risk Users
R07829,10,20,306.68,2025-04-18,10,Regular Commuters
R07830,2,29,449.4,2025-04-26,15,High‑Value Loyalists
R07831,3,19,323.96,2025-04-25,11,Regular Commuters
R07832,50,22,302.12,2025-03-09,8,Occasional Riders
R07833,18,16,199.83,2025-04-10,5,At Risk Users
R07834,32,23,346.07,2025-03-27,9,Regular Commuters
R07835,13,17,270.68,2025-04-15,7,Occasional Riders
R07836,3,15,240.6,2025-04-25,7,Occasional Riders
R07837,4,22,307.3,2025-04-24,12,High‑Value Loyalists
R07838,16,13,181.18,2025-04-12,5,At Risk Users
R07839,18,19,303.18,2025-04-10,8,Occasional Riders
R07840,25,14,208.47,2025-04-03,4,At Risk Users
R07841,26,20,346.81,2025-04-02,9,Regular Commuters
R07842,3,21,292.84,2025-04-25,11,Regular Commuters
R07843,10,16,228.03,2025-04-18,6,Occasional Riders
R07844,24,18,270.28000000000003,2025-04-04,6,Occasional Riders
R07845,15,19,295.1,2025-04-13,8,Occasional Riders
R07846,7,25,372.58,2025-04-21,14,High‑Value Loyalists
R07847,25,20,309.94,2025-04-03,8,Occasional Riders
R07848,34,16,237.61,2025-03-25,3,At Risk Users
R07849,113,12,176.73000000000002,2025-01-05,3,At Risk Users
R07850,4,26,353.65,2025-04-24,14,High‑Value Loyalists
R07851,31,21,325.09,2025-03-28,8,Occasional Riders
R07852,2,18,278.59,2025-04-26,9,Regular Commuters
R07853,16,22,318.15999999999997,2025-04-12,10,Regular Commuters
R07854,11,21,357.34000000000003,2025-04-17,10,Regular Commuters
R07855,7,26,373.7,2025-04-21,14,High‑Value Loyalists
R07856,70,11,146.38,2025-02-17,3,At Risk Users
R07857,13,16,240.91,2025-04-15,5,At Risk Users
R07858,18,17,232.54,2025-04-10,6,Occasional Riders
R07859,4,25,385.68,2025-04-24,15,High‑Value Loyalists
R07860,5,17,293.52,2025-04-23,10,Regular Commuters
R07861,12,18,287.91,2025-04-16,8,Occasional Riders
R07862,18,17,261.67,2025-04-10,7,Occasional Riders
R07863,13,12,217.77,2025-04-15,5,At Risk Users
R07864,2,16,290.45,2025-04-26,9,Regular Commuters
R07865,20,20,353.32,2025-04-08,9,Regular Commuters
R07866,6,30,531.07,2025-04-22,14,High‑Value Loyalists
R07867,23,25,430.79,2025-04-05,12,High‑Value Loyalists
R07868,24,14,230.26999999999998,2025-04-04,4,At Risk Users
R07869,2,16,239.25,2025-04-26,7,Occasional Riders
R07870,5,16,221.41,2025-04-23,7,Occasional Riders
R07871,11,28,506.87,2025-04-17,13,High‑Value Loyalists
R07872,1,25,388.83,2025-04-27,15,High‑Value Loyalists
R07873,34,24,369.26,2025-03-25,9,Regular Commuters
R07874,43,22,349.64,2025-03-16,9,Regular Commuters
R07875,36,17,249.53,2025-03-23,5,At Risk Users
R07876,1,24,395.32,2025-04-27,14,High‑Value Loyalists
R07877,34,13,172.44,2025-03-25,3,At Risk Users
R07878,42,18,270.92,2025-03-17,5,At Risk Users
R07879,1,15,206.45999999999998,2025-04-27,7,Occasional Riders
R07880,14,24,313.18,2025-04-14,10,Regular Commuters
R07881,28,19,283.34,2025-03-31,6,Occasional Riders
R07882,13,15,220.29999999999998,2025-04-15,5,At Risk Users
R07883,27,17,308.29,2025-04-01,7,Occasional Riders
R07884,2,25,394.01,2025-04-26,15,High‑Value Loyalists
R07885,18,33,477.11,2025-04-10,13,High‑Value Loyalists
R07886,12,20,286.47,2025-04-16,9,Regular Commuters
R07887,27,13,195.38,2025-04-01,4,At Risk Users
R07888,29,20,289.96,2025-03-30,8,Occasional Riders
R07889,36,19,311.47,2025-03-23,6,Occasional Riders
R07890,40,21,333.31,2025-03-19,8,Occasional Riders
R07891,11,10,176.53,2025-04-17,5,At Risk Users
R07892,6,22,361.48,2025-04-22,12,High‑Value Loyalists
R07893,12,22,276.55,2025-04-16,9,Regular Commuters
R07894,1,24,334.36,2025-04-27,13,High‑Value Loyalists
R07895,16,24,348.91,2025-04-12,11,Regular Commuters
R07896,8,22,355.35,2025-04-20,12,High‑Value Loyalists
R07897,8,24,369.83,2025-04-20,12,High‑Value Loyalists
R07898,8,26,370.77,2025-04-20,14,High‑Value Loyalists
R07899,11,17,278.42,2025-04-17,7,Occasional Riders
R07900,9,26,415.01,2025-04-19,14,High‑Value Loyalists
R07901,11,17,291.96,2025-04-17,8,Occasional Riders
R07902,6,20,299.49,2025-04-22,10,Regular Commuters
R07903,25,15,214.3,2025-04-03,4,At Risk Users
R07904,31,20,315.76,2025-03-28,7,Occasional Riders
R07905,12,19,281.29,2025-04-16,7,Occasional Riders
R07906,2,18,317.62,2025-04-26,10,Regular Commuters
R07907,5,18,267.3,2025-04-23,9,Regular Commuters
R07908,15,19,336.75,2025-04-13,9,Regular Commuters
R07909,15,21,305.83,2025-04-13,9,Regular Commuters
R07910,6,22,353.35,2025-04-21,12,High‑Value Loyalists
R07911,78,13,199.07,2025-02-09,3,At Risk Users
R07912,13,11,198.53,2025-04-15,5,At Risk Users
R07913,46,19,272.14,2025-03-13,5,At Risk Users
R07914,1,22,338.52,2025-04-27,13,High‑Value Loyalists
R07915,13,29,431.23,2025-04-15,13,High‑Value Loyalists
R07916,3,15,242.87,2025-04-25,7,Occasional Riders
R07917,50,15,281.58,2025-03-09,4,At Risk Users
R07918,28,20,293.89,2025-03-31,8,Occasional Riders
R07919,32,22,300.53,2025-03-27,8,Occasional Riders
R07920,46,16,272.73,2025-03-13,4,At Risk Users
R07921,16,22,373.48,2025-04-12,12,High‑Value Loyalists
R07922,6,13,170.4,2025-04-22,6,Occasional Riders
R07923,29,31,429.24,2025-03-30,12,High‑Value Loyalists
R07924,2,16,265.95,2025-04-26,8,Occasional Riders
R07925,38,14,216.65,2025-03-21,3,At Risk Users
R07926,29,21,312.5,2025-03-30,8,Occasional Riders
R07927,10,23,320.63,2025-04-18,11,Regular Commuters
R07928,5,20,319.49,2025-04-23,11,Regular Commuters
R07929,77,17,298.8,2025-02-10,6,Occasional Riders
R07930,10,30,438.98,2025-04-18,14,High‑Value Loyalists
R07931,26,15,219.94,2025-04-02,4,At Risk Users
R07932,22,14,231.23,2025-04-06,4,At Risk Users
R07933,3,17,227.05,2025-04-25,8,Occasional Riders
R07934,4,22,310.49,2025-04-24,12,High‑Value Loyalists
R07935,4,15,259.21,2025-04-24,8,Occasional Riders
R07936,2,24,432.59,2025-04-26,14,High‑Value Loyalists
R07937,111,14,217.82,2025-01-07,3,At Risk Users
R07938,25,19,285.86,2025-04-03,7,Occasional Riders
R07939,1,28,435.42,2025-04-27,15,High‑Value Loyalists
R07940,1,22,293.01,2025-04-27,12,High‑Value Loyalists
R07941,2,23,353.68,2025-04-26,13,High‑Value Loyalists
R07942,8,18,266.21,2025-04-20,8,Occasional Riders
R07943,6,27,431.54,2025-04-22,14,High‑Value Loyalists
R07944,23,21,277.1,2025-04-05,7,Occasional Riders
R07945,83,14,218.07,2025-02-04,3,At Risk Users
R07946,18,25,380.67,2025-04-10,13,High‑Value Loyalists
R07947,29,23,368.69,2025-03-30,10,Regular Commuters
R07948,13,11,161.85,2025-04-15,5,At Risk Users
R07949,14,20,296.05,2025-04-14,9,Regular Commuters
R07950,2,19,304.84,2025-04-26,10,Regular Commuters
R07951,27,18,305.93,2025-04-01,7,Occasional Riders
R07952,22,17,240.46,2025-04-06,5,At Risk Users
R07953,8,15,235.0,2025-04-20,6,Occasional Riders
R07954,10,29,387.76,2025-04-18,14,High‑Value Loyalists
R07955,3,20,341.29,2025-04-25,12,High‑Value Loyalists
R07956,16,26,401.07,2025-04-12,13,High‑Value Loyalists
R07957,22,13,210.03,2025-04-06,4,At Risk Users
R07958,26,17,273.42,2025-04-02,6,Occasional Riders
R07959,42,20,250.49,2025-03-17,6,Occasional Riders
R07960,32,22,364.51,2025-03-27,9,Regular Commuters
R07961,1,25,393.25,2025-04-27,15,High‑Value Loyalists
R07962,1,25,322.0,2025-04-27,13,High‑Value Loyalists
R07963,32,16,220.73,2025-03-27,3,At Risk Users
R07964,3,21,329.53,2025-04-25,12,High‑Value Loyalists
R07965,5,27,395.77,2025-04-23,15,High‑Value Loyalists
R07966,16,27,451.18,2025-04-12,13,High‑Value Loyalists
R07967,16,20,300.25,2025-04-12,9,Regular Commuters
R07968,14,18,272.58,2025-04-14,7,Occasional Riders
R07969,47,22,367.11,2025-03-12,9,Regular Commuters
R07970,26,21,296.05,2025-04-02,8,Occasional Riders
R07971,8,24,390.63,2025-04-20,13,High‑Value Loyalists
R07972,43,12,170.59,2025-03-16,3,At Risk Users
R07973,3,25,371.75,2025-04-25,15,High‑Value Loyalists
R07974,21,20,305.79,2025-04-07,8,Occasional Riders
R07975,58,17,249.36,2025-03-01,5,At Risk Users
R07976,115,15,205.01999999999998,2025-01-03,3,At Risk Users
R07977,26,25,369.3,2025-04-02,11,Regular Commuters
R07978,5,16,269.23,2025-04-23,8,Occasional Riders
R07979,1,28,466.21,2025-04-27,15,High‑Value Loyalists
R07980,16,18,306.83,2025-04-12,8,Occasional Riders
R07981,1,18,263.49,2025-04-27,9,Regular Commuters
R07982,14,10,172.32,2025-04-14,5,At Risk Users
R07983,16,22,373.96,2025-04-12,12,High‑Value Loyalists
R07984,5,16,224.6,2025-04-23,7,Occasional Riders
R07985,28,19,311.98,2025-03-31,7,Occasional Riders
R07986,21,25,415.01,2025-04-07,12,High‑Value Loyalists
R07987,20,20,305.49,2025-04-08,8,Occasional Riders
R07988,2,24,386.95,2025-04-26,14,High‑Value Loyalists
R07989,12,21,283.76,2025-04-16,8,Occasional Riders
R07990,3,23,373.65999999999997,2025-04-25,14,High‑Value Loyalists
R07991,1,19,247.37,2025-04-27,9,Regular Commuters
R07992,17,26,401.36,2025-04-11,13,High‑Value Loyalists
R07993,7,18,288.23,2025-04-21,9,Regular Commuters
R07994,4,22,387.6,2025-04-24,14,High‑Value Loyalists
R07995,3,22,319.17,2025-04-25,12,High‑Value Loyalists
R07996,22,27,424.17,2025-04-06,12,High‑Value Loyalists
R07997,11,23,324.58,2025-04-17,11,Regular Commuters
R07998,7,17,272.77,2025-04-21,8,Occasional Riders
R07999,9,24,373.61,2025-04-19,13,High‑Value Loyalists
R08000,15,16,247.82,2025-04-13,6,Occasional Riders
R08001,2,24,346.12,2025-04-26,13,High‑Value Loyalists
R08002,27,19,327.31,2025-04-01,8,Occasional Riders
R08003,29,22,338.18,2025-03-30,10,Regular Commuters
R08004,1,16,209.79,2025-04-27,7,Occasional Riders
R08005,4,20,338.31,2025-04-24,12,High‑Value Loyalists
R08006,23,22,367.06,2025-04-05,10,Regular Commuters
R08007,43,12,167.67000000000002,2025-03-16,3,At Risk Users
R08008,22,22,299.72,2025-04-06,9,Regular Commuters
R08009,21,23,358.15999999999997,2025-04-07,10,Regular Commuters
R08010,85,17,230.42,2025-02-02,4,At Risk Users
R08011,21,19,299.71,2025-04-07,7,Occasional Riders
R08012,11,25,426.58,2025-04-17,13,High‑Value Loyalists
R08013,10,24,357.2,2025-04-18,12,High‑Value Loyalists
R08014,12,15,232.63,2025-04-16,5,At Risk Users
R08015,10,23,325.57,2025-04-18,12,High‑Value Loyalists
R08016,12,26,487.32,2025-04-16,13,High‑Value Loyalists
R08017,6,18,247.51,2025-04-22,8,Occasional Riders
R08018,23,26,361.68,2025-04-05,11,Regular Commuters
R08019,12,23,366.75,2025-04-16,11,Regular Commuters
R08020,16,20,314.66,2025-04-12,9,Regular Commuters
R08021,4,18,289.98,2025-04-24,10,Regular Commuters
R08022,45,16,257.32,2025-03-14,4,At Risk Users
R08023,29,22,333.33,2025-03-30,10,Regular Commuters
R08024,16,22,313.54,2025-04-12,10,Regular Commuters
R08025,8,18,245.54999999999998,2025-04-20,8,Occasional Riders
R08026,4,22,435.15,2025-04-24,14,High‑Value Loyalists
R08027,12,18,278.22,2025-04-16,7,Occasional Riders
R08028,12,17,326.81,2025-04-16,9,Regular Commuters
R08029,10,28,446.17,2025-04-18,14,High‑Value Loyalists
R08030,2,18,283.81,2025-04-26,9,Regular Commuters
R08031,22,22,345.51,2025-04-06,10,Regular Commuters
R08032,30,14,199.37,2025-03-29,4,At Risk Users
R08033,26,21,313.74,2025-04-02,8,Occasional Riders
R08034,10,20,286.49,2025-04-18,10,Regular Commuters
R08035,34,25,414.72,2025-03-25,11,Regular Commuters
R08036,49,20,288.67,2025-03-10,7,Occasional Riders
R08037,10,19,319.17,2025-04-18,9,Regular Commuters
R08038,31,21,362.19,2025-03-28,8,Occasional Riders
R08039,6,17,232.9,2025-04-22,7,Occasional Riders
R08040,10,20,279.21,2025-04-18,9,Regular Commuters
R08041,27,17,288.07,2025-04-01,7,Occasional Riders
R08042,33,13,164.86,2025-03-26,3,At Risk Users
R08043,1,24,357.93,2025-04-27,13,High‑Value Loyalists
R08044,10,17,259.3,2025-04-18,8,Occasional Riders
R08045,1,18,280.34000000000003,2025-04-27,9,Regular Commuters
R08046,6,22,307.92,2025-04-22,11,Regular Commuters
R08047,34,24,418.27,2025-03-25,10,Regular Commuters
R08048,11,15,211.71,2025-04-17,5,At Risk Users
R08049,7,24,384.27,2025-04-21,13,High‑Value Loyalists
R08050,15,27,411.73,2025-04-13,13,High‑Value Loyalists
R08051,5,26,394.88,2025-04-23,15,High‑Value Loyalists
R08052,22,20,287.59,2025-04-06,8,Occasional Riders
R08053,22,21,365.91,2025-04-06,9,Regular Commuters
R08054,32,31,482.15,2025-03-27,11,Regular Commuters
R08055,32,16,249.72,2025-03-27,4,At Risk Users
R08056,3,19,284.75,2025-04-25,9,Regular Commuters
R08057,32,15,231.57,2025-03-27,3,At Risk Users
R08058,1,23,317.71,2025-04-27,12,High‑Value Loyalists
R08059,5,24,329.85,2025-04-23,13,High‑Value Loyalists
R08060,7,13,147.91,2025-04-21,6,Occasional Riders
R08061,7,17,245.86,2025-04-21,8,Occasional Riders
R08062,31,20,329.11,2025-03-28,8,Occasional Riders
R08063,7,19,261.84,2025-04-21,8,Occasional Riders
R08064,2,22,344.42,2025-04-26,13,High‑Value Loyalists
R08065,5,14,238.6,2025-04-23,7,Occasional Riders
R08066,15,24,377.65,2025-04-13,12,High‑Value Loyalists
R08067,32,26,362.05,2025-03-27,10,Regular Commuters
R08068,29,19,252.97,2025-03-30,6,Occasional Riders
R08069,4,28,416.64,2025-04-24,15,High‑Value Loyalists
R08070,7,21,330.58,2025-04-21,11,Regular Commuters
R08071,7,25,362.0,2025-04-21,13,High‑Value Loyalists
R08072,8,23,362.31,2025-04-20,12,High‑Value Loyalists
R08073,26,19,260.13,2025-04-02,6,Occasional Riders
R08074,25,23,312.9,2025-04-03,9,Regular Commuters
R08075,7,18,273.15,2025-04-21,8,Occasional Riders
R08076,19,14,219.98000000000002,2025-04-09,4,At Risk Users
R08077,12,14,222.02,2025-04-16,5,At Risk Users
R08078,10,11,175.17,2025-04-18,6,Occasional Riders
R08079,11,18,288.72,2025-04-17,8,Occasional Riders
R08080,10,19,287.5,2025-04-18,9,Regular Commuters
R08081,3,25,358.61,2025-04-25,14,High‑Value Loyalists
R08082,100,20,328.46,2025-01-18,8,Occasional Riders
R08083,3,30,487.71,2025-04-25,15,High‑Value Loyalists
R08084,17,21,349.11,2025-04-11,10,Regular Commuters
R08085,11,19,303.93,2025-04-17,8,Occasional Riders
R08086,43,10,131.18,2025-03-16,3,At Risk Users
R08087,2,20,288.04,2025-04-26,11,Regular Commuters
R08088,23,22,350.34000000000003,2025-04-05,10,Regular Commuters
R08089,22,24,385.03999999999996,2025-04-06,11,Regular Commuters
R08090,24,21,352.9,2025-04-04,9,Regular Commuters
R08091,13,17,264.46,2025-04-15,7,Occasional Riders
R08092,45,16,255.76,2025-03-14,4,At Risk Users
R08093,6,20,295.65999999999997,2025-04-22,10,Regular Commuters
R08094,26,19,293.04,2025-04-02,7,Occasional Riders
R08095,18,15,233.67000000000002,2025-04-10,5,At Risk Users
R08096,38,12,225.23,2025-03-21,3,At Risk Users
R08097,37,26,451.02,2025-03-22,11,Regular Commuters
R08098,30,14,209.67,2025-03-29,4,At Risk Users
R08099,4,21,352.31,2025-04-24,12,High‑Value Loyalists
R08100,3,16,226.27,2025-04-25,7,Occasional Riders
R08101,13,22,285.76,2025-04-15,9,Regular Commuters
R08102,48,25,335.5,2025-03-11,10,Regular Commuters
R08103,10,21,311.66,2025-04-18,10,Regular Commuters
R08104,25,16,241.8,2025-04-03,4,At Risk Users
R08105,38,18,282.25,2025-03-21,5,At Risk Users
R08106,31,15,216.35,2025-03-28,3,At Risk Users
R08107,31,15,269.18,2025-03-28,4,At Risk Users
R08108,39,14,212.60999999999999,2025-03-20,3,At Risk Users
R08109,42,18,301.93,2025-03-17,6,Occasional Riders
R08110,4,21,317.67,2025-04-24,11,Regular Commuters
R08111,3,19,278.4,2025-04-25,9,Regular Commuters
R08112,11,22,350.8,2025-04-17,11,Regular Commuters
R08113,22,18,273.03,2025-04-06,6,Occasional Riders
R08114,40,25,367.64,2025-03-19,10,Regular Commuters
R08115,2,26,367.04,2025-04-26,14,High‑Value Loyalists
R08116,43,25,333.2,2025-03-16,10,Regular Commuters
R08117,15,12,203.57,2025-04-13,5,At Risk Users
R08118,18,23,319.11,2025-04-10,10,Regular Commuters
R08119,7,26,373.04,2025-04-21,14,High‑Value Loyalists
R08120,12,26,430.22,2025-04-16,13,High‑Value Loyalists
R08121,5,20,318.58,2025-04-23,11,Regular Commuters
R08122,41,20,282.33,2025-03-18,6,Occasional Riders
R08123,3,19,302.58,2025-04-25,10,Regular Commuters
R08124,2,11,173.16,2025-04-26,7,Occasional Riders
R08125,49,14,222.39000000000001,2025-03-10,3,At Risk Users
R08126,13,20,328.51,2025-04-15,10,Regular Commuters
R08127,8,19,264.43,2025-04-20,8,Occasional Riders
R08128,19,17,239.13,2025-04-09,5,At Risk Users
R08129,23,24,378.98,2025-04-05,11,Regular Commuters
R08130,13,22,359.35,2025-04-15,11,Regular Commuters
R08131,6,30,460.76,2025-04-22,14,High‑Value Loyalists
R08132,10,15,230.81,2025-04-18,6,Occasional Riders
R08133,2,27,440.04,2025-04-26,15,High‑Value Loyalists
R08134,31,12,177.85,2025-03-28,3,At Risk Users
R08135,16,25,368.88,2025-04-12,12,High‑Value Loyalists
R08136,20,24,340.92,2025-04-08,10,Regular Commuters
R08137,56,12,184.69,2025-03-03,3,At Risk Users
R08138,11,20,289.05,2025-04-17,9,Regular Commuters
R08139,12,18,257.69,2025-04-16,7,Occasional Riders
R08140,55,16,226.85999999999999,2025-03-04,3,At Risk Users
R08141,7,19,276.98,2025-04-21,8,Occasional Riders
R08142,11,17,343.40999999999997,2025-04-17,9,Regular Commuters
R08143,5,18,279.36,2025-04-23,9,Regular Commuters
R08144,16,15,234.51,2025-04-12,5,At Risk Users
R08145,28,20,279.03,2025-03-31,7,Occasional Riders
R08146,54,13,199.64,2025-03-05,3,At Risk Users
R08147,1,14,206.88,2025-04-27,7,Occasional Riders
R08148,20,14,183.23,2025-04-08,4,At Risk Users
R08149,15,16,230.7,2025-04-13,5,At Risk Users
R08150,18,8,144.66,2025-04-10,5,At Risk Users
R08151,65,17,256.68,2025-02-22,5,At Risk Users
R08152,5,42,663.91,2025-04-23,15,High‑Value Loyalists
R08153,19,17,292.36,2025-04-09,7,Occasional Riders
R08154,38,16,246.15,2025-03-21,4,At Risk Users
R08155,18,28,361.35,2025-04-10,12,High‑Value Loyalists
R08156,5,15,245.73,2025-04-23,8,Occasional Riders
R08157,7,19,294.06,2025-04-21,9,Regular Commuters
R08158,3,18,283.63,2025-04-25,9,Regular Commuters
R08159,16,18,300.37,2025-04-12,8,Occasional Riders
R08160,28,19,289.15,2025-03-31,7,Occasional Riders
R08161,23,21,306.33,2025-04-05,8,Occasional Riders
R08162,5,21,335.05,2025-04-23,12,High‑Value Loyalists
